driver id,driver_role,driver_city_name,sign_up,sign_up_date,regular,regular_date,bind_car,bind_car_date,available,available_date,main_channel,car_factory_year,brand_id,inn_id,first_download_time,driver_first_trip_date,driver_last_trip_date,car_first_trip_date,acceptance,trips,,,,,,,,,
8470311981468,Driver from fleet,Munich,Sign up,16/02/2021,Not regular,null,Not bind car,null,Not available,null,Referral,null,null,null,16/02/2021,null,null,null,null,null,,,,,,,,,
8470311981472,Driver from fleet,Panama City,Sign up,16/02/2021,Regular,16/02/2021,Bind car,22/02/2021,Available,22/02/2021,Referral,null,null,null,21/02/2021,null,null,null,null,null,,,,,,,,,
8470311981477,Driver from fleet,Riyadh,Sign up,16/02/2021,Regular,16/02/2021,Not bind car,null,Not available,null,Referral,null,null,null,null,null,null,null,null,null,,,,,,,,,
8470311981480,Driver from fleet,Munich,Sign up,16/02/2021,Regular,17/02/2021,Bind car,23/02/2021,Available,23/02/2021,Referral,2012,1014091,null,null,25/02/2021,06/03/2021,25/02/2021,176,111,,,,,,,,,
8470311981481,Driver from fleet,Panama City,Sign up,16/02/2021,Regular,16/02/2021,Bind car,04/04/2021,Available,04/04/2021,Referral,2011,1014316,null,28/01/2021,01/03/2021,12/04/2021,null,322,204,,,,,,,,,
8470311981484,Driver from fleet,Munich,Sign up,16/02/2021,Regular,16/02/2021,Bind car,16/02/2021,Available,16/02/2021,Referral,2019,1014309,null,16/02/2021,01/03/2021,01/03/2021,01/03/2021,1,1,,,,,,,,,
8470311981485,Driver from fleet,Munich,Sign up,16/02/2021,Not regular,null,Bind car,16/02/2021,Not available,null,Fleet,null,null,null,null,null,null,null,null,null,,,,,,,,,
8470311981510,Driver from fleet,Munich,Sign up,16/02/2021,Not regular,null,Not bind car,null,Not available,null,Offline,null,null,null,null,null,null,null,null,null,,,,,,,,,
8470311981512,Driver from fleet,Munich,Sign up,16/02/2021,Regular,20/02/2021,Bind car,20/02/2021,Available,20/02/2021,Referral,2007,1014309,null,17/02/2021,21/02/2021,08/03/2021,21/02/2021,110,80,,,,,,,,,
8470311981527,Driver from fleet,Riyadh,Sign up,16/02/2021,Regular,16/02/2021,Bind car,16/02/2021,Available,16/02/2021,Referral,2019,1014497,null,null,16/02/2021,22/02/2021,16/02/2021,186,106,,,,,,,,,
8470311981528,Driver from fleet,Munich,Sign up,16/02/2021,Not regular,null,Not bind car,null,Not available,null,Referral,null,null,null,null,null,null,null,null,null,,,,,,,,,
8470311981532,Driver from fleet,Panama City,Sign up,16/02/2021,Not regular,null,Not bind car,null,Not available,null,Organic,null,null,null,null,null,null,null,null,null,,,,,,,,,
8470311981533,Driver from fleet,Panama City,Sign up,16/02/2021,Regular,16/02/2021,Not bind car,null,Not available,null,Referral,null,null,null,null,25/02/2021,03/03/2021,null,133,104,,,,,,,,,
8470311981541,Driver from fleet,Riyadh,Sign up,16/02/2021,Regular,17/02/2021,Bind car,16/02/2021,Available,17/02/2021,Fleet,2018,1014495,null,16/02/2021,null,null,null,null,null,,,,,,,,,
8470311981549,Driver from fleet,Riyadh,Sign up,16/02/2021,Regular,16/02/2021,Not bind car,null,Not available,null,Referral,null,null,null,null,null,null,null,null,null,,,,,,,,,
8470311981549,Driver from fleet,Riyadh,Sign up,16/02/2021,Not regular,null,Not bind car,null,Not available,null,Referral,null,null,null,null,null,null,null,null,null,,,,,,,,,
8470311981554,Driver from fleet,Riyadh,Sign up,16/02/2021,Not regular,null,Not bind car,null,Not available,null,Organic,null,null,null,null,null,null,null,null,null,,,,,,,,,
8470311981557,Driver from fleet,Riyadh,Sign up,16/02/2021,Regular,16/02/2021,Bind car,16/02/2021,Available,16/02/2021,Fleet,2008,1014309,null,16/02/2021,19/02/2021,10/04/2021,19/02/2021,114,105,,,,,,,,,
8470311981577,Driver from fleet,Panama City,Sign up,16/02/2021,Regular,16/02/2021,Not bind car,null,Not available,null,Referral,null,null,null,null,18/02/2021,20/02/2021,null,168,107,,,,,,,,,
8470311981577,Driver from fleet,Munich,Sign up,16/02/2021,Regular,16/02/2021,Bind car,10/03/2021,Available,10/03/2021,Organic,2020,1014091,null,16/02/2021,17/02/2021,20/03/2021,12/03/2021,125,75,,,,,,,,,
8470311981580,Driver from fleet,Munich,Sign up,16/02/2021,Regular,16/02/2021,Not bind car,null,Not available,null,Fleet,null,null,null,16/02/2021,null,null,null,null,null,,,,,,,,,
8470311981586,Driver from fleet,Munich,Sign up,16/02/2021,Regular,16/02/2021,Not bind car,null,Not available,null,Fleet,null,null,null,null,null,null,null,null,null,,,,,,,,,
8470311981589,Driver from fleet,Riyadh,Sign up,16/02/2021,Not regular,null,Not bind car,null,Not available,null,Organic,null,null,null,null,null,null,null,null,null,,,,,,,,,
8470311981621,Driver from fleet,Riyadh,Sign up,16/02/2021,Regular,16/02/2021,Bind car,17/02/2021,Available,17/02/2021,Referral,2018,1014478,null,null,19/02/2021,02/03/2021,11/01/2021,278,157,,,,,,,,,
8470311981625,Driver from fleet,Panama City,Sign up,16/02/2021,Not regular,null,Not bind car,null,Not available,null,Organic,null,null,null,null,null,null,null,null,null,,,,,,,,,
8470311981625,Driver from fleet,Riyadh,Sign up,16/02/2021,Not regular,null,Not bind car,null,Not available,null,Referral,null,null,null,null,null,null,null,null,null,,,,,,,,,
8470311981626,Driver from fleet,Panama City,Sign up,16/02/2021,Regular,16/02/2021,Bind car,17/02/2021,Available,18/02/2021,Referral,2020,1014493,null,16/02/2021,19/02/2021,26/02/2021,19/02/2021,190,120,,,,,,,,,
8470311981627,Driver from fleet,Panama City,Sign up,16/02/2021,Regular,16/02/2021,Bind car,16/02/2021,Available,16/02/2021,Referral,2017,1014493,null,null,16/02/2021,22/02/2021,16/02/2021,151,106,,,,,,,,,
8470311981637,Driver from fleet,Panama City,Sign up,16/02/2021,Regular,17/02/2021,Not bind car,null,Not available,null,Organic,null,null,null,null,null,null,null,null,null,,,,,,,,,
8470311981644,Driver from fleet,Munich,Sign up,16/02/2021,Not regular,null,Not bind car,null,Not available,null,Organic,null,null,null,null,null,null,null,null,null,,,,,,,,,
8470311981644,Driver from fleet,Riyadh,Sign up,16/02/2021,Regular,16/02/2021,Bind car,20/02/2021,Available,20/02/2021,Referral,null,null,null,16/02/2021,05/03/2021,07/04/2021,null,184,121,,,,,,,,,
8470311981648,Driver from fleet,Munich,Sign up,16/02/2021,Regular,16/02/2021,Bind car,16/02/2021,Available,16/02/2021,Referral,null,null,null,null,null,null,null,null,null,,,,,,,,,
8470311981654,Driver from fleet,Panama City,Sign up,16/02/2021,Regular,16/02/2021,Bind car,17/02/2021,Available,17/02/2021,Fleet,2012,1013680,null,16/02/2021,22/02/2021,16/03/2021,22/02/2021,167,123,,,,,,,,,
8470311981662,Driver from fleet,Panama City,Sign up,16/02/2021,Not regular,null,Not bind car,null,Not available,null,Referral,null,null,null,null,null,null,null,null,null,,,,,,,,,
8470311981663,Driver from fleet,Riyadh,Sign up,16/02/2021,Not regular,null,Not bind car,null,Not available,null,Referral,null,null,null,16/02/2021,null,null,null,null,null,,,,,,,,,
8470311981665,Driver from fleet,Riyadh,Sign up,16/02/2021,Regular,16/02/2021,Bind car,16/02/2021,Available,16/02/2021,Fleet,2013,1014526,null,03/02/2021,20/02/2021,25/03/2021,20/02/2021,46,42,,,,,,,,,
8470311981666,Driver from fleet,Panama City,Sign up,16/02/2021,Not regular,null,Not bind car,null,Not available,null,Referral,null,null,null,null,null,null,null,null,null,,,,,,,,,
8470311981689,Driver from fleet,Panama City,Sign up,16/02/2021,Regular,16/02/2021,Bind car,17/02/2021,Available,17/02/2021,Referral,2015,1013819,null,16/02/2021,19/02/2021,01/04/2021,19/02/2021,296,219,,,,,,,,,
8470311981693,Driver from fleet,Munich,Sign up,16/02/2021,Regular,17/02/2021,Bind car,04/03/2021,Available,04/03/2021,Referral,2014,1014137,null,28/12/2020,17/02/2021,12/04/2021,11/01/2021,178,144,,,,,,,,,
8470311981696,Driver from fleet,Panama City,Sign up,16/02/2021,Not regular,null,Not bind car,null,Not available,null,Referral,null,null,null,null,null,null,null,null,null,,,,,,,,,
8470311981713,Driver from fleet,Munich,Sign up,16/02/2021,Regular,16/02/2021,Bind car,18/02/2021,Available,10/03/2021,Referral,null,null,null,17/02/2021,22/02/2021,28/02/2021,null,16,16,,,,,,,,,
8470311981717,Driver from fleet,Panama City,Sign up,16/02/2021,Not regular,null,Not bind car,null,Not available,null,Referral,null,null,null,null,null,null,null,null,null,,,,,,,,,
8470311981718,Driver from fleet,Riyadh,Sign up,16/02/2021,Regular,27/02/2021,Bind car,01/03/2021,Available,07/03/2021,Referral,2018,1013819,null,null,07/03/2021,14/03/2021,07/03/2021,154,108,,,,,,,,,
8470311981740,Driver from fleet,Riyadh,Sign up,17/03/2021,Regular,21/03/2021,Bind car,21/03/2021,Not available,null,Organic,2013,1013980,null,19/03/2021,null,null,null,null,null,,,,,,,,,
8470311981744,Driver from fleet,Riyadh,Sign up,16/02/2021,Regular,16/02/2021,Bind car,16/02/2021,Not available,null,Referral,2013,1014309,null,16/02/2021,16/02/2021,25/03/2021,16/02/2021,330,293,,,,,,,,,
8470311981744,Driver from fleet,Riyadh,Sign up,16/02/2021,Regular,17/02/2021,Bind car,19/02/2021,Available,19/02/2021,Organic,2007,1014243,null,13/01/2021,19/02/2021,19/03/2021,19/02/2021,159,112,,,,,,,,,
8470311981766,Driver from fleet,Riyadh,Sign up,16/02/2021,Regular,16/02/2021,Bind car,16/02/2021,Available,16/02/2021,Referral,2008,1014334,null,16/02/2021,20/02/2021,02/03/2021,20/02/2021,102,94,,,,,,,,,
8470311981786,Driver from fleet,Panama City,Sign up,16/02/2021,Regular,16/02/2021,Bind car,15/03/2021,Available,15/03/2021,Referral,2018,1013819,null,14/02/2021,21/02/2021,19/03/2021,16/03/2021,211,157,,,,,,,,,
8470311981790,Driver from fleet,Panama City,Sign up,13/04/2021,Not regular,null,Not bind car,null,Not available,null,Organic,null,null,null,null,null,null,null,null,null,,,,,,,,,
8470311981806,Driver from fleet,Panama City,Sign up,16/02/2021,Regular,16/02/2021,Bind car,16/02/2021,Available,17/02/2021,Referral,2012,1013819,null,15/02/2021,18/02/2021,08/03/2021,18/02/2021,126,102,,,,,,,,,
8470311981813,Driver from fleet,Munich,Sign up,16/02/2021,Regular,16/02/2021,Bind car,11/03/2021,Available,11/03/2021,Fleet,2010,1014091,null,16/02/2021,17/02/2021,30/03/2021,12/03/2021,312,257,,,,,,,,,
8470311981814,Driver from fleet,Munich,Sign up,16/02/2021,Regular,23/02/2021,Bind car,16/02/2021,Not available,null,Fleet,2013,1014526,null,null,null,null,null,null,null,,,,,,,,,
8470311981815,Driver from fleet,Munich,Sign up,16/02/2021,Not regular,null,Not bind car,null,Not available,null,Offline,null,null,null,null,null,null,null,null,null,,,,,,,,,
8470311981826,Driver from fleet,Munich,Sign up,17/02/2021,Regular,17/02/2021,Bind car,25/02/2021,Available,28/02/2021,Referral,2013,1014255,null,08/01/2021,01/03/2021,29/03/2021,01/03/2021,218,179,,,,,,,,,
8470311981837,Driver from fleet,Riyadh,Sign up,17/02/2021,Regular,17/02/2021,Bind car,20/02/2021,Available,20/02/2021,Referral,2016,1014309,null,20/02/2021,21/02/2021,24/02/2021,21/02/2021,225,137,,,,,,,,,
8470311981840,Driver from fleet,Riyadh,Sign up,16/02/2021,Regular,16/02/2021,Not bind car,null,Not available,null,Referral,null,null,null,null,17/02/2021,02/04/2021,null,871,604,,,,,,,,,
8470311981848,Driver from fleet,Munich,Sign up,16/02/2021,Regular,16/02/2021,Bind car,16/02/2021,Not available,null,Fleet,2018,1014493,null,null,null,null,03/02/2021,null,null,,,,,,,,,
8470311981854,Driver from fleet,Panama City,Sign up,17/02/2021,Regular,17/02/2021,Bind car,20/02/2021,Available,20/02/2021,Referral,2011,1014542,null,17/12/2020,21/02/2021,23/02/2021,21/02/2021,200,120,,,,,,,,,
8470311981859,Driver from fleet,Munich,Sign up,16/02/2021,Regular,17/02/2021,Bind car,06/04/2021,Available,06/04/2021,Organic,2012,1014663,null,16/05/2021,19/02/2021,24/03/2021,null,137,114,,,,,,,,,
8470311981869,Driver from fleet,Riyadh,Sign up,16/02/2021,Regular,16/02/2021,Bind car,26/02/2021,Available,26/02/2021,Referral,2016,1014297,null,null,21/02/2021,06/04/2021,26/02/2021,431,266,,,,,,,,,
8470311981874,Driver from fleet,Riyadh,Sign up,11/03/2021,Not regular,null,Not bind car,null,Not available,null,Referral,null,null,null,null,null,null,null,null,null,,,,,,,,,
8470311981879,Driver from fleet,Panama City,Sign up,16/02/2021,Not regular,null,Not bind car,null,Not available,null,Referral,null,null,null,null,17/02/2021,19/02/2021,null,63,44,,,,,,,,,
8470311981881,Driver from fleet,Riyadh,Sign up,16/02/2021,Not regular,null,Bind car,16/02/2021,Not available,null,Fleet,2012,1013689,null,null,null,null,null,null,null,,,,,,,,,
8470311981886,Driver from fleet,Riyadh,Sign up,16/02/2021,Not regular,null,Not bind car,null,Not available,null,Referral,null,null,null,null,null,null,null,null,null,,,,,,,,,
8470311981888,Driver from fleet,Panama City,Sign up,16/02/2021,Regular,17/02/2021,Bind car,20/02/2021,Available,20/02/2021,Referral,2014,1014179,null,17/02/2021,20/02/2021,26/02/2021,20/02/2021,128,114,,,,,,,,,
8470311981891,Driver from fleet,Riyadh,Sign up,16/02/2021,Not regular,null,Bind car,16/02/2021,Not available,null,Organic,2009,1014496,null,null,null,null,null,null,null,,,,,,,,,
8470311981891,Driver from fleet,Riyadh,Sign up,16/02/2021,Regular,16/02/2021,Bind car,16/02/2021,Available,24/02/2021,Referral,2016,1014497,null,null,25/02/2021,01/03/2021,25/02/2021,131,103,,,,,,,,,
8470311981896,Driver from fleet,Panama City,Sign up,16/02/2021,Regular,16/02/2021,Bind car,16/02/2021,Available,17/02/2021,Referral,2008,1013980,null,10/01/2021,18/02/2021,06/03/2021,18/02/2021,233,182,,,,,,,,,
8470311981905,Driver from fleet,Panama City,Sign up,16/02/2021,Regular,17/02/2021,Bind car,03/03/2021,Available,03/03/2021,Referral,null,null,null,null,20/02/2021,08/03/2021,null,173,110,,,,,,,,,
8470311981907,Driver from fleet,Panama City,Sign up,16/02/2021,Regular,16/02/2021,Bind car,26/02/2021,Available,26/02/2021,Referral,2020,1014493,null,null,26/02/2021,01/03/2021,19/02/2021,72,42,,,,,,,,,
8470311981909,Driver from fleet,Munich,Sign up,16/02/2021,Regular,24/02/2021,Bind car,24/02/2021,Available,09/03/2021,Organic,2015,1014493,null,24/02/2021,25/02/2021,08/04/2021,25/02/2021,285,249,,,,,,,,,
8470311981910,Driver from fleet,Riyadh,Sign up,16/02/2021,Regular,16/02/2021,Not bind car,null,Not available,null,Referral,null,null,null,null,null,null,null,null,null,,,,,,,,,
8470311981913,Driver from fleet,Riyadh,Sign up,16/02/2021,Regular,16/02/2021,Bind car,25/02/2021,Available,25/02/2021,Referral,2010,1014494,null,16/02/2021,26/02/2021,04/03/2021,26/02/2021,139,107,,,,,,,,,
8470311981920,Driver from fleet,Riyadh,Sign up,16/02/2021,Not regular,null,Not bind car,null,Not available,null,Referral,null,null,null,16/02/2021,null,null,null,null,null,,,,,,,,,
8470311981926,Driver from fleet,Munich,Sign up,16/02/2021,Not regular,null,Not bind car,null,Not available,null,Referral,null,null,null,null,null,null,null,null,null,,,,,,,,,
8470311981935,Driver from fleet,Riyadh,Sign up,16/02/2021,Regular,16/02/2021,Bind car,16/02/2021,Available,16/02/2021,Organic,2006,1014187,null,null,null,null,null,null,null,,,,,,,,,
8470311981944,Driver from fleet,Panama City,Sign up,16/02/2021,Not regular,null,Bind car,16/02/2021,Not available,null,Fleet,null,null,null,null,null,null,null,null,null,,,,,,,,,
8470311981956,Driver from fleet,Riyadh,Sign up,16/02/2021,Regular,19/02/2021,Bind car,20/02/2021,Available,20/02/2021,Referral,2012,1014494,null,02/01/2021,21/02/2021,07/04/2021,21/02/2021,189,126,,,,,,,,,
8470311981961,Driver from fleet,Panama City,Sign up,16/02/2021,Regular,22/02/2021,Bind car,16/02/2021,Available,22/02/2021,Fleet,2011,1014421,null,16/02/2021,null,null,null,null,null,,,,,,,,,
8470311981968,Driver from fleet,Munich,Sign up,16/02/2021,Regular,22/02/2021,Bind car,22/02/2021,Available,22/02/2021,Referral,2012,1014255,null,17/12/2020,25/02/2021,08/04/2021,25/02/2021,201,137,,,,,,,,,
8470311981980,Driver from fleet,Panama City,Sign up,16/02/2021,Not regular,null,Not bind car,null,Not available,null,Referral,null,null,null,null,null,null,null,null,null,,,,,,,,,
8470311981992,Driver from fleet,Munich,Sign up,17/02/2021,Not regular,null,Not bind car,null,Not available,null,Referral,null,null,null,null,null,null,null,null,null,,,,,,,,,
8470311982001,Driver from fleet,Munich,Sign up,17/02/2021,Not regular,null,Not bind car,null,Not available,null,Referral,null,null,null,null,null,null,null,null,null,,,,,,,,,
8470311982008,Driver from fleet,Panama City,Sign up,16/02/2021,Not regular,null,Not bind car,null,Not available,null,Organic,null,null,null,null,null,null,null,null,null,,,,,,,,,
8470311982014,Driver from fleet,Riyadh,Sign up,16/02/2021,Regular,17/02/2021,Bind car,26/02/2021,Available,26/02/2021,Referral,2011,1014496,null,22/02/2021,06/03/2021,09/04/2021,06/03/2021,138,115,,,,,,,,,
8470311982022,Driver from fleet,Panama City,Sign up,16/02/2021,Regular,17/02/2021,Bind car,20/02/2021,Available,21/02/2021,Referral,2017,1014336,null,null,22/02/2021,24/02/2021,22/02/2021,162,110,,,,,,,,,
8470311982022,Driver from fleet,Munich,Sign up,17/02/2021,Regular,17/02/2021,Bind car,18/02/2021,Available,21/02/2021,Referral,2013,1013674,null,17/02/2021,23/02/2021,01/03/2021,23/02/2021,27,20,,,,,,,,,
8470311982024,Driver from fleet,Riyadh,Sign up,17/02/2021,Not regular,null,Not bind car,null,Not available,null,Referral,null,null,null,null,null,null,null,null,null,,,,,,,,,
8470311982026,Driver from fleet,Munich,Sign up,17/02/2021,Not regular,null,Not bind car,null,Not available,null,Referral,null,null,null,null,null,null,null,null,null,,,,,,,,,
8470311982027,Driver from fleet,Riyadh,Sign up,16/02/2021,Regular,16/02/2021,Bind car,16/02/2021,Available,16/02/2021,Referral,2008,1014445,null,null,17/02/2021,20/02/2021,17/02/2021,130,101,,,,,,,,,
8470311982037,Driver from fleet,Panama City,Sign up,16/02/2021,Regular,16/02/2021,Not bind car,null,Not available,null,Referral,null,null,null,16/02/2021,20/02/2021,27/02/2021,null,142,102,,,,,,,,,
8470311982038,Driver from fleet,Panama City,Sign up,16/02/2021,Regular,18/02/2021,Bind car,05/03/2021,Available,05/03/2021,Referral,2014,1013915,null,26/02/2021,06/03/2021,11/03/2021,06/03/2021,182,105,,,,,,,,,
8470311982041,Driver from fleet,Riyadh,Sign up,16/02/2021,Regular,17/02/2021,Bind car,18/02/2021,Available,18/02/2021,Referral,2014,1014495,null,16/02/2021,21/02/2021,21/02/2021,21/02/2021,3,1,,,,,,,,,
8470311982064,Driver from fleet,Riyadh,Sign up,17/02/2021,Not regular,null,Not bind car,null,Not available,null,Organic,null,null,null,null,null,null,null,null,null,,,,,,,,,
8470311982078,Driver from fleet,Munich,Sign up,16/02/2021,Regular,17/02/2021,Bind car,18/02/2021,Available,18/02/2021,Referral,2018,1014336,null,16/02/2021,19/02/2021,20/02/2021,19/02/2021,11,7,,,,,,,,,
8470311982081,Driver from fleet,Riyadh,Sign up,16/02/2021,Regular,16/02/2021,Bind car,08/04/2021,Available,08/04/2021,Referral,2011,1014316,null,16/02/2021,17/02/2021,12/04/2021,08/04/2021,354,245,,,,,,,,,
8470311982089,Driver from fleet,Panama City,Sign up,17/02/2021,Regular,20/02/2021,Bind car,21/02/2021,Available,23/02/2021,Referral,2012,1014309,null,18/01/2021,28/02/2021,07/04/2021,28/02/2021,162,111,,,,,,,,,
8470311982103,Driver from fleet,Panama City,Sign up,17/02/2021,Regular,26/02/2021,Bind car,27/02/2021,Available,27/02/2021,Referral,2017,1014336,null,01/10/2020,04/03/2021,06/03/2021,04/03/2021,159,109,,,,,,,,,
8470311982110,Driver from fleet,Munich,Sign up,17/02/2021,Not regular,null,Not bind car,null,Not available,null,Referral,null,null,null,null,null,null,null,null,null,,,,,,,,,
